# file...... R3-12.47-3_capacitor2.csv
# date...... Tue Aug 17 13:35:52 2021
# user...... solal
# host...... (null)
# target.... capacitor 5
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,switchA,switchB,switchC,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 EST,OPEN,OPEN,OPEN,+6750.55,-253.095,-3594.06,-5863.49,-3262.6,+5975.11
2000-01-01 00:01:00 EST,CLOSED,OPEN,OPEN,+7073.97,-338.742,-3641.14,-6043.3,-3310.73,+6117.48
2000-01-01 00:02:00 EST,CLOSED,OPEN,OPEN,+7275.02,-339.577,-3734.74,-6212.5,-3407.69,+6284.87
2000-01-01 00:03:00 EST,CLOSED,OPEN,OPEN,+7431.86,-339.124,-3807.96,-6345.12,-3509.2,+6458.83
2000-01-01 00:04:00 EST,OPEN,OPEN,OPEN,+7288.89,-244.432,-3855.69,-6326.43,-3559.4,+6479.78
2000-01-01 00:05:00 EST,OPEN,OPEN,OPEN,+7288.89,-244.432,-3855.69,-6326.43,-3559.4,+6479.78
2000-01-01 00:06:00 EST,OPEN,OPEN,OPEN,+7288.89,-244.432,-3855.69,-6326.43,-3559.4,+6479.78
2000-01-01 00:07:00 EST,OPEN,OPEN,OPEN,+7288.89,-244.432,-3855.69,-6326.43,-3559.4,+6479.78
2000-01-01 00:08:00 EST,OPEN,OPEN,OPEN,+7288.89,-244.432,-3855.69,-6326.43,-3559.4,+6479.78
2000-01-01 00:09:00 EST,OPEN,OPEN,OPEN,+7288.89,-244.432,-3855.69,-6326.43,-3559.4,+6479.78
