# file...... R2-12.47-2_reg1_output.csv
# date...... Tue Aug 10 17:17:08 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+1.81571e+06,+1.55874e+06,+2.04782e+06,+1.63829e+06,+2.36122e+06,+1.80387e+06,+6.22475e+06,+5.0009e+06
2000-01-01 00:01:00 EST,2,2,2,+1.8141e+06,+1.55485e+06,+2.04627e+06,+1.63508e+06,+2.33871e+06,+221459,+6.19908e+06,+3.41139e+06
2000-01-01 00:02:00 EST,4,4,4,+1.81254e+06,+1.55107e+06,+2.04477e+06,+1.63197e+06,+2.33718e+06,+154260,+6.19449e+06,+3.3373e+06
2000-01-01 00:03:00 EST,6,6,6,+1.81104e+06,+1.54741e+06,+2.04332e+06,+1.62893e+06,+2.34091e+06,+930063,+6.19527e+06,+4.1064e+06
2000-01-01 00:04:00 EST,6,6,6,+1.81098e+06,+1.5473e+06,+2.04332e+06,+1.62893e+06,+2.35442e+06,+1.78871e+06,+6.20872e+06,+4.96494e+06
2000-01-01 00:05:00 EST,6,6,6,+1.81098e+06,+1.5473e+06,+2.04332e+06,+1.62893e+06,+2.35419e+06,+1.78831e+06,+6.20849e+06,+4.96454e+06
2000-01-01 00:06:00 EST,6,6,6,+1.81098e+06,+1.5473e+06,+2.04332e+06,+1.62893e+06,+2.35419e+06,+1.78831e+06,+6.20849e+06,+4.96454e+06
2000-01-01 00:07:00 EST,6,6,6,+1.81098e+06,+1.5473e+06,+2.04332e+06,+1.62893e+06,+2.35419e+06,+1.78831e+06,+6.20849e+06,+4.96454e+06
2000-01-01 00:08:00 EST,6,6,6,+1.81098e+06,+1.5473e+06,+2.04332e+06,+1.62893e+06,+2.35419e+06,+1.78831e+06,+6.20849e+06,+4.96454e+06
2000-01-01 00:09:00 EST,6,6,6,+1.81098e+06,+1.5473e+06,+2.04332e+06,+1.62893e+06,+2.35419e+06,+1.78831e+06,+6.20849e+06,+4.96454e+06
2000-01-01 00:10:00 EST,6,6,6,+1.81098e+06,+1.5473e+06,+2.04332e+06,+1.62893e+06,+2.35419e+06,+1.78831e+06,+6.20849e+06,+4.96454e+06
