# file...... batt_R5-12.47-3_reg4_output.csv
# date...... Tue Aug 10 17:19:55 2021
# user...... solal
# host...... (null)
# target.... regulator 3
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+1.06237e+06,+641951,+1.74822e+06,+1.16126e+06,+1.47763e+06,+1.08792e+06,+4.28821e+06,+2.89113e+06
2000-01-01 00:01:00 EST,2,2,2,+1.06151e+06,+630622,+1.74028e+06,+1.10391e+06,+1.47711e+06,+1.06064e+06,+4.2789e+06,+2.79517e+06
2000-01-01 00:02:00 EST,4,4,4,+1.0609e+06,+618354,+1.734e+06,+1.04499e+06,+1.47687e+06,+1.03195e+06,+4.27177e+06,+2.69529e+06
2000-01-01 00:03:00 EST,4,6,6,+1.06082e+06,+612635,+1.72871e+06,+982608,+1.47729e+06,+1.00294e+06,+4.26681e+06,+2.59819e+06
2000-01-01 00:04:00 EST,3,5,6,+1.06108e+06,+614841,+1.72938e+06,+994154,+1.47718e+06,+1.00438e+06,+4.26765e+06,+2.61337e+06
2000-01-01 00:05:00 EST,3,5,6,+1.06107e+06,+614903,+1.72937e+06,+993914,+1.47746e+06,+1.00775e+06,+4.2679e+06,+2.61657e+06
2000-01-01 00:06:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996694,+1.4774e+06,+1.00773e+06,+4.26811e+06,+2.61926e+06
2000-01-01 00:07:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:08:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:09:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:10:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:11:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:12:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:13:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:14:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:15:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:16:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:17:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:18:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:19:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:20:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:21:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:22:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:23:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
2000-01-01 00:24:00 EST,3,5,6,+1.06108e+06,+614837,+1.72963e+06,+996695,+1.4774e+06,+1.00773e+06,+4.2681e+06,+2.61926e+06
