# file...... batt_R2-12.47-2_reg1_output.csv,,,,,,,,,,,
# date...... Tue Aug 10 17:15:48 2021,,,,,,,,,,,
# user...... solal,,,,,,,,,,,
# host...... (null),,,,,,,,,,,
# target.... regulator 0,,,,,,,,,,,
# trigger... (none),,,,,,,,,,,
# interval.. 60,,,,,,,,,,,
# limit..... 1440,,,,,,,,,,,
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,1765790,1554120,2007380,1635370,2332920,1801090,6106090,4990580
2000-01-01 00:01:00 EST,2,2,2,1764230,1550380,2005870,1632260,2310560,218339,6080660,3400980
2000-01-01 00:02:00 EST,4,4,4,1762740,1546750,2004410,1629220,2309070,151221,6076220,3327190
2000-01-01 00:03:00 EST,6,6,6,1761300,1543220,2003000,1626270,2312780,927327,6077080,4096810
2000-01-01 00:04:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326250,1786200,6090490,4955580
2000-01-01 00:05:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:06:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:07:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:08:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:09:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:10:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:11:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:12:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:13:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:14:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:15:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:16:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:17:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:18:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:19:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:20:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:21:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:22:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:23:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:24:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:25:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:26:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:27:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:28:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:29:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:30:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:31:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:32:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:33:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:34:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:35:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:36:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:37:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
2000-01-01 00:38:00 EST,6,6,6,1761240,1543110,2003000,1626270,2326140,1786000,6090380,4955390
