# file...... R5-12.47-5_capacitor2.csv
# date...... Tue Aug 10 17:17:35 2021
# user...... solal
# host...... (null)
# target.... capacitor 3
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,switchA,switchB,switchC,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 EST,OPEN,OPEN,OPEN,+6811.93,-363.573,-3737.48,-5680.03,-3093.62,+6095.28
2000-01-01 00:01:00 EST,OPEN,CLOSED,OPEN,+6844.99,-420.78,-3973.41,-5950.02,-3201.52,+6118.61
2000-01-01 00:02:00 EST,OPEN,CLOSED,OPEN,+6943.51,-417.076,-4021.66,-6041.1,-3255.89,+6201.19
2000-01-01 00:03:00 EST,OPEN,CLOSED,OPEN,+7044.39,-413.394,-4071.18,-6134.3,-3311.46,+6285.81
2000-01-01 00:04:00 EST,OPEN,OPEN,OPEN,+7109.73,-350.032,-3874.13,-5946.67,-3254.19,+6345.6
2000-01-01 00:05:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:06:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:07:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:08:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:09:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:10:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:11:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:12:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:13:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:14:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
2000-01-01 00:15:00 EST,OPEN,CLOSED,OPEN,+7085.19,-374.12,-3947.68,-6018.11,-3275.89,+6322.74
