# file...... R4-25.00-1_reg1_output.csv
# date...... Tue Aug 10 17:18:15 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+81903.8,+21689.2,+196326,+54200,+738592,+176382,+1.01682e+06,+252271
2000-01-01 00:01:00 EST,2,2,2,+81899.5,+21690.8,+196326,+54217.8,+738555,+176327,+1.01678e+06,+252235
2000-01-01 00:02:00 EST,4,4,4,+81895.9,+21693,+196328,+54237.4,+738525,+176278,+1.01675e+06,+252208
2000-01-01 00:03:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:04:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:05:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:06:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:07:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:08:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:09:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:10:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:11:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:12:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:13:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:14:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:15:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:16:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:17:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:18:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:19:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:20:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:21:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:22:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:23:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:24:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:25:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:26:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:27:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:28:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:29:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:30:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:31:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:32:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:33:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:34:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:35:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:36:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:37:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:38:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:39:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:40:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:41:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:42:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:43:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
2000-01-01 00:44:00 EST,6,6,6,+81893,+21695.9,+196332,+54258.8,+738502,+176236,+1.01673e+06,+252191
