# file...... batt_R5-12.47-3_reg3_output.csv
# date...... Tue Aug 10 17:19:55 2021
# user...... solal
# host...... (null)
# target.... regulator 2
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+1.42403e+06,+937318,+2.19044e+06,+1.36466e+06,+1.9971e+06,+1.60647e+06,+5.61157e+06,+3.90845e+06
2000-01-01 00:01:00 EST,2,2,2,+1.42243e+06,+925104,+2.17393e+06,+1.28079e+06,+1.99614e+06,+1.56966e+06,+5.5925e+06,+3.77556e+06
2000-01-01 00:02:00 EST,4,4,4,+1.42115e+06,+911906,+2.16009e+06,+1.19649e+06,+1.99535e+06,+1.53202e+06,+5.57659e+06,+3.64042e+06
2000-01-01 00:03:00 EST,5,6,6,+1.42091e+06,+906135,+2.14757e+06,+1.10921e+06,+1.99544e+06,+1.49443e+06,+5.56393e+06,+3.50978e+06
2000-01-01 00:04:00 EST,5,6,6,+1.42122e+06,+908231,+2.14878e+06,+1.1219e+06,+1.99511e+06,+1.496e+06,+5.56511e+06,+3.52614e+06
2000-01-01 00:05:00 EST,5,6,6,+1.42116e+06,+908331,+2.14874e+06,+1.12151e+06,+1.99554e+06,+1.49964e+06,+5.56544e+06,+3.52948e+06
2000-01-01 00:06:00 EST,5,6,6,+1.42116e+06,+908211,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:07:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:08:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:09:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:10:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:11:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:12:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:13:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:14:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:15:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:16:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:17:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:18:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:19:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:20:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:21:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:22:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:23:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:24:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:25:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:26:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:27:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:28:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:29:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:30:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:31:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:32:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:33:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:34:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:35:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:36:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:37:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:38:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:39:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:40:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:41:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:42:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:43:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:44:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:45:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:46:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:47:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:48:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:49:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:50:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:51:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:52:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:53:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:54:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:55:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:56:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:57:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:58:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
2000-01-01 00:59:00 EST,5,6,6,+1.42116e+06,+908212,+2.14915e+06,+1.12459e+06,+1.9954e+06,+1.49964e+06,+5.56571e+06,+3.53244e+06
