# file...... R5-12.47-2_capacitor1.csv
# date...... Tue Aug 10 17:16:37 2021
# user...... solal
# host...... (null)
# target.... capacitor 2
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,switchA,switchB,switchC,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 EST,OPEN,OPEN,OPEN,+6963.06,-60.0273,-3534.45,-5993.04,-3424.58,+6060.54
2000-01-01 00:01:00 EST,OPEN,CLOSED,OPEN,+7053.05,-60.1929,-3617.97,-6085,-3476.67,+6141.04
2000-01-01 00:02:00 EST,OPEN,CLOSED,OPEN,+7149.62,-59.4491,-3666.15,-6169.26,-3525.76,+6224.32
2000-01-01 00:03:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:04:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:05:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:06:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:07:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:08:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:09:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:10:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:11:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:12:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:13:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:14:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:15:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:16:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:17:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:18:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:19:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:20:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
2000-01-01 00:21:00 EST,OPEN,CLOSED,OPEN,+7248.62,-58.7056,-3715.55,-6255.63,-3576.06,+6309.7
