# file...... R4-12.47-1_capacitor2.csv
# date...... Tue Aug 10 17:18:08 2021
# user...... solal
# host...... (null)
# target.... capacitor 3
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,switchA,switchB,switchC,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 EST,OPEN,OPEN,OPEN,+7824.62,-126.899,-4017.74,-6738.41,-3768.74,+6855.39
2000-01-01 00:01:00 EST,OPEN,OPEN,OPEN,+7927.39,-125.025,-4068.85,-6827.82,-3822.5,+6945.46
2000-01-01 00:02:00 EST,OPEN,OPEN,OPEN,+8032.75,-123.151,-4121.26,-6919.47,-3877.55,+7037.78
2000-01-01 00:03:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:04:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:05:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:06:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:07:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:08:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:09:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:10:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:11:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
2000-01-01 00:12:00 EST,OPEN,OPEN,OPEN,+8140.78,-121.276,-4175.03,-7013.45,-3933.93,+7132.43
