# file...... R5-25.00-1_capacitor4.csv
# date...... Tue Aug 10 17:17:00 2021
# user...... solal
# host...... (null)
# target.... capacitor 5
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,switchA,switchB,switchC,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 EST,OPEN,OPEN,OPEN,+13153.5,-35.6325,-6600.16,-11391.8,-6541.55,+11396.5
2000-01-01 00:01:00 EST,OPEN,OPEN,OPEN,+13321.7,-35.185,-6683.97,-11537.5,-6626.11,+11542.1
2000-01-01 00:02:00 EST,OPEN,OPEN,OPEN,+13494.2,-34.7378,-6769.93,-11686.9,-6712.8,+11691.4
2000-01-01 00:03:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:04:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:05:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:06:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:07:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:08:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:09:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:10:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:11:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:12:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:13:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:14:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:15:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:16:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:17:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:18:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:19:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:20:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:21:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:22:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:23:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:24:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:25:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:26:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:27:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:28:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:29:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:30:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:31:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:32:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:33:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:34:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:35:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:36:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:37:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:38:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:39:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:40:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:41:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:42:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:43:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:44:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
2000-01-01 00:45:00 EST,OPEN,OPEN,OPEN,+13671.2,-34.2908,-6858.11,-11840.1,-6801.73,+11844.6
