# file...... R5-12.47-3_reg4_output.csv
# date...... Tue Aug 10 17:15:07 2021
# user...... solal
# host...... (null)
# target.... regulator 3
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+1.10582e+06,+642942,+1.8338e+06,+1.17888e+06,+1.53445e+06,+1.09086e+06,+4.47407e+06,+2.91267e+06
2000-01-01 00:01:00 EST,2,2,2,+1.10482e+06,+631616,+1.82483e+06,+1.11953e+06,+1.53396e+06,+1.06336e+06,+4.46362e+06,+2.81451e+06
2000-01-01 00:02:00 EST,4,4,4,+1.10408e+06,+619337,+1.81774e+06,+1.05904e+06,+1.53372e+06,+1.03445e+06,+4.45554e+06,+2.71284e+06
2000-01-01 00:03:00 EST,4,6,6,+1.10394e+06,+613661,+1.81173e+06,+995364,+1.53415e+06,+1.00526e+06,+4.44983e+06,+2.61428e+06
2000-01-01 00:04:00 EST,3,6,6,+1.10416e+06,+616041,+1.81212e+06,+1.00076e+06,+1.53425e+06,+1.00684e+06,+4.45053e+06,+2.62364e+06
2000-01-01 00:05:00 EST,3,6,6,+1.10409e+06,+616048,+1.81213e+06,+1.00053e+06,+1.53453e+06,+1.01024e+06,+4.45075e+06,+2.62682e+06
2000-01-01 00:06:00 EST,3,6,6,+1.10409e+06,+616048,+1.81212e+06,+1.00054e+06,+1.53453e+06,+1.01024e+06,+4.45074e+06,+2.62682e+06
2000-01-01 00:07:00 EST,3,6,6,+1.10409e+06,+616048,+1.81212e+06,+1.00054e+06,+1.53453e+06,+1.01024e+06,+4.45074e+06,+2.62682e+06
2000-01-01 00:08:00 EST,3,6,6,+1.10409e+06,+616048,+1.81212e+06,+1.00054e+06,+1.53453e+06,+1.01024e+06,+4.45074e+06,+2.62682e+06
2000-01-01 00:09:00 EST,3,6,6,+1.10409e+06,+616048,+1.81212e+06,+1.00054e+06,+1.53453e+06,+1.01024e+06,+4.45074e+06,+2.62682e+06
2000-01-01 00:10:00 EST,3,6,6,+1.10409e+06,+616048,+1.81212e+06,+1.00054e+06,+1.53453e+06,+1.01024e+06,+4.45074e+06,+2.62682e+06
2000-01-01 00:11:00 EST,3,6,6,+1.10409e+06,+616048,+1.81212e+06,+1.00054e+06,+1.53453e+06,+1.01024e+06,+4.45074e+06,+2.62682e+06
2000-01-01 00:12:00 EST,3,6,6,+1.10409e+06,+616048,+1.81212e+06,+1.00054e+06,+1.53453e+06,+1.01024e+06,+4.45074e+06,+2.62682e+06
