# file...... R2-35.00-1_capacitor1.csv
# date...... Tue Aug 10 17:17:12 2021
# user...... solal
# host...... (null)
# target.... capacitor 2
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,switchA,switchB,switchC,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 EST,OPEN,OPEN,OPEN,+19844,-28.7342,-9950.57,-17169,-9898.89,+17209.8
2000-01-01 00:01:00 EST,OPEN,OPEN,OPEN,+20091.3,-33.6692,-10095.1,-17404.3,-10031.1,+17423.6
2000-01-01 00:02:00 EST,OPEN,OPEN,OPEN,+20350.9,-33.3287,-10224.8,-17629.5,-10161.3,+17648.2
2000-01-01 00:03:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:04:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:05:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:06:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:07:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:08:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:09:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:10:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:11:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:12:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:13:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:14:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:15:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:16:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:17:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:18:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:19:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:20:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:21:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:22:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:23:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:24:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:25:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:26:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:27:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:28:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:29:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:30:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:31:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:32:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
2000-01-01 00:33:00 EST,OPEN,OPEN,OPEN,+20617.1,-32.9891,-10357.9,-17860.4,-10294.8,+17878.6
