# file...... R5-12.47-1_capacitor1.csv
# date...... Tue Aug 10 17:17:22 2021
# user...... solal
# host...... (null)
# target.... capacitor 2
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,switchA,switchB,switchC,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 EST,OPEN,OPEN,OPEN,+7833.59,-169.493,-4016.3,-6681.07,-3684.86,+6810.47
2000-01-01 00:01:00 EST,OPEN,CLOSED,OPEN,+7906.92,-201.947,-4143.09,-6859.89,-3766.11,+6865.71
2000-01-01 00:02:00 EST,OPEN,CLOSED,OPEN,+8011.84,-200.241,-4195.56,-6953.47,-3822.18,+6956.25
2000-01-01 00:03:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
2000-01-01 00:04:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
2000-01-01 00:05:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
2000-01-01 00:06:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
2000-01-01 00:07:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
2000-01-01 00:08:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
2000-01-01 00:09:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
2000-01-01 00:10:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
2000-01-01 00:11:00 EST,OPEN,CLOSED,OPEN,+8119.44,-198.548,-4249.4,-7049.4,-3879.6,+7049.1
