# file...... batt_R5-12.47-4_reg1_output.csv
# date...... Tue Aug 10 17:16:19 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+3.13683e+06,+1.65536e+06,+3.16033e+06,+1.66817e+06,+3.23683e+06,+1.72068e+06,+9.53399e+06,+5.0442e+06
2000-01-01 00:01:00 EST,2,2,2,+3.13779e+06,+1.65798e+06,+3.14033e+06,+871390,+3.23749e+06,+1.71356e+06,+9.51561e+06,+4.24294e+06
2000-01-01 00:02:00 EST,4,4,4,+3.13605e+06,+1.65601e+06,+3.13842e+06,+847489,+3.23551e+06,+1.71112e+06,+9.50997e+06,+4.21462e+06
2000-01-01 00:03:00 EST,6,6,6,+3.13435e+06,+1.65409e+06,+3.13656e+06,+822808,+3.23357e+06,+1.70873e+06,+9.50448e+06,+4.18562e+06
2000-01-01 00:04:00 EST,6,6,6,+3.13435e+06,+1.65409e+06,+3.13656e+06,+822808,+3.23357e+06,+1.70873e+06,+9.50448e+06,+4.18562e+06
2000-01-01 00:05:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:06:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:07:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:08:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:09:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:10:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:11:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:12:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:13:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:14:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
2000-01-01 00:15:00 EST,6,6,6,+3.13251e+06,+1.65116e+06,+3.14758e+06,+1.45306e+06,+3.23193e+06,+1.71175e+06,+9.51203e+06,+4.81597e+06
