# file...... R5-12.47-3_reg3_output.csv
# date...... Tue Aug 10 17:15:07 2021
# user...... solal
# host...... (null)
# target.... regulator 2
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+1.48275e+06,+939726,+2.29368e+06,+1.39697e+06,+2.08101e+06,+1.61649e+06,+5.85744e+06,+3.95319e+06
2000-01-01 00:01:00 EST,2,2,2,+1.48094e+06,+927533,+2.27534e+06,+1.3095e+06,+2.08018e+06,+1.579e+06,+5.83646e+06,+3.81604e+06
2000-01-01 00:02:00 EST,4,4,4,+1.47947e+06,+914319,+2.26001e+06,+1.22232e+06,+2.07945e+06,+1.54072e+06,+5.81893e+06,+3.67736e+06
2000-01-01 00:03:00 EST,5,6,6,+1.47915e+06,+908619,+2.24617e+06,+1.13263e+06,+2.07961e+06,+1.5025e+06,+5.80494e+06,+3.54375e+06
2000-01-01 00:04:00 EST,5,6,6,+1.47942e+06,+911003,+2.24679e+06,+1.13857e+06,+2.07964e+06,+1.50419e+06,+5.80585e+06,+3.55376e+06
2000-01-01 00:05:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55708e+06
2000-01-01 00:06:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:07:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:08:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:09:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:10:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:11:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:12:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:13:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:14:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:15:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:16:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:17:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:18:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:19:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:20:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:21:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:22:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
2000-01-01 00:23:00 EST,5,6,6,+1.4793e+06,+911044,+2.24677e+06,+1.13818e+06,+2.08008e+06,+1.50786e+06,+5.80614e+06,+3.55709e+06
