# file...... R2-12.47-2_capacitor2.csv
# date...... Tue Aug 10 17:17:08 2021
# user...... solal
# host...... (null)
# target.... capacitor 5
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,switchA,switchB,switchC,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 EST,OPEN,OPEN,OPEN,+6841.8,-225.892,-3623.36,-5847.55,-3170.09,+6034.37
2000-01-01 00:01:00 EST,OPEN,OPEN,CLOSED,+7026.03,-225.813,-3715.32,-6006.94,-3337.49,+6488.76
2000-01-01 00:02:00 EST,OPEN,OPEN,CLOSED,+7217.34,-225.739,-3810.82,-6172.45,-3436.29,+6666.85
2000-01-01 00:03:00 EST,OPEN,OPEN,OPEN,+7416.09,-225.67,-3910.05,-6344.42,-3445.33,+6584.08
2000-01-01 00:04:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3457.88,+6532.16
2000-01-01 00:05:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:06:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:07:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:08:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:09:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:10:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:11:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:12:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:13:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:14:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:15:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:16:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:17:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:18:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:19:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
2000-01-01 00:20:00 EST,OPEN,OPEN,OPEN,+7464.59,-227.138,-3910.05,-6344.42,-3503.45,+6618.18
