# file...... batt_R3-12.47-3_reg2_output.csv
# date...... Tue Aug 10 17:18:41 2021
# user...... solal
# host...... (null)
# target.... regulator 1
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+814969,+304467,+709180,+267250,+702056,+262369,+2.2262e+06,+834087
2000-01-01 00:01:00 EST,2,2,2,+811879,+109329,+710028,+265703,+702799,+263895,+2.22471e+06,+638927
2000-01-01 00:02:00 EST,4,4,4,+811743,+97931.3,+710075,+265678,+702597,+263744,+2.22441e+06,+627353
2000-01-01 00:03:00 EST,5,5,6,+811723,+88879.3,+710124,+265719,+702432,+263597,+2.22428e+06,+618195
2000-01-01 00:04:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:05:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:06:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:07:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:08:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:09:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:10:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:11:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:12:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:13:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:14:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:15:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:16:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:17:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:18:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:19:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:20:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:21:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:22:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:23:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:24:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:25:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:26:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:27:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:28:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:29:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
2000-01-01 00:30:00 EST,5,5,6,+814287,+303239,+709281,+267204,+701457,+261908,+2.22503e+06,+832352
