# file...... R5-12.47-5_reg1_output.csv
# date...... Tue Aug 10 17:17:35 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+3.0312e+06,+1.58455e+06,+3.03501e+06,+1.62449e+06,+3.02424e+06,+1.61825e+06,+9.09046e+06,+4.82729e+06
2000-01-01 00:01:00 EST,2,2,2,+3.03766e+06,+1.61073e+06,+2.99224e+06,+686067,+3.04389e+06,+1.59283e+06,+9.0738e+06,+3.88963e+06
2000-01-01 00:02:00 EST,4,4,4,+3.03571e+06,+1.60526e+06,+2.99057e+06,+655756,+3.04206e+06,+1.58733e+06,+9.06834e+06,+3.84834e+06
2000-01-01 00:03:00 EST,6,6,6,+3.03382e+06,+1.59991e+06,+2.98896e+06,+624609,+3.04028e+06,+1.58195e+06,+9.06306e+06,+3.80647e+06
2000-01-01 00:04:00 EST,6,6,6,+3.02534e+06,+1.56853e+06,+3.02865e+06,+1.60635e+06,+3.01896e+06,+1.60193e+06,+9.07295e+06,+4.77681e+06
2000-01-01 00:05:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:06:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:07:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:08:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:09:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:10:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:11:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:12:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:13:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
2000-01-01 00:14:00 EST,6,6,6,+3.02825e+06,+1.57933e+06,+3.01276e+06,+1.28555e+06,+3.02633e+06,+1.5952e+06,+9.06734e+06,+4.46009e+06
