# file...... R3-12.47-3_reg1_output.csv
# date...... Tue Aug 10 17:19:17 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+2.77824e+06,+1.07561e+06,+2.76578e+06,+1.0668e+06,+2.80036e+06,+1.08991e+06,+8.34437e+06,+3.23232e+06
2000-01-01 00:01:00 EST,2,2,2,+2.76406e+06,+569682,+2.76901e+06,+1.05889e+06,+2.80313e+06,+1.09598e+06,+8.3362e+06,+2.72455e+06
2000-01-01 00:02:00 EST,4,4,4,+2.7628e+06,+548775,+2.76822e+06,+1.05753e+06,+2.80201e+06,+1.09456e+06,+8.33303e+06,+2.70087e+06
2000-01-01 00:03:00 EST,6,6,6,+2.76559e+06,+852819,+2.76548e+06,+1.05899e+06,+2.79956e+06,+1.08985e+06,+8.33063e+06,+3.00166e+06
2000-01-01 00:04:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:05:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:06:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:07:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:08:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:09:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:10:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:11:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:12:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:13:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:14:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:15:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:16:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:17:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:18:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:19:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:20:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:21:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:22:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:23:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:24:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:25:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
2000-01-01 00:26:00 EST,6,6,6,+2.7743e+06,+1.06981e+06,+2.76329e+06,+1.06296e+06,+2.79687e+06,+1.08551e+06,+8.33446e+06,+3.21828e+06
