# file...... batt_R1-12.47-1_reg1_output.csv
# date...... Tue Aug 10 17:26:33 2021
# user...... solal
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 EST,0,0,0,+897323,+735558,+2.39547e+06,+910201,+2.6033e+06,+944940,+5.89609e+06,+2.5907e+06
2000-01-01 00:01:00 EST,2,2,2,+897774,+735801,+2.38215e+06,+604291,+2.60639e+06,+925807,+5.88632e+06,+2.2659e+06
2000-01-01 00:02:00 EST,4,4,4,+897747,+731884,+2.37999e+06,+589298,+2.60485e+06,+912672,+5.88259e+06,+2.23385e+06
2000-01-01 00:03:00 EST,6,6,6,+897737,+727830,+2.37788e+06,+573900,+2.60336e+06,+899332,+5.87898e+06,+2.20106e+06
2000-01-01 00:04:00 EST,6,6,6,+897738,+727830,+2.37788e+06,+573902,+2.60335e+06,+899331,+5.87897e+06,+2.20106e+06
2000-01-01 00:05:00 EST,6,6,6,+897738,+727830,+2.37788e+06,+573902,+2.60335e+06,+899331,+5.87897e+06,+2.20106e+06
2000-01-01 00:06:00 EST,6,6,6,+897738,+727830,+2.37788e+06,+573902,+2.60335e+06,+899331,+5.87897e+06,+2.20106e+06
2000-01-01 00:07:00 EST,6,6,6,+897738,+727830,+2.37788e+06,+573902,+2.60335e+06,+899331,+5.87897e+06,+2.20106e+06
2000-01-01 00:08:00 EST,6,6,6,+897738,+727830,+2.37788e+06,+573902,+2.60335e+06,+899331,+5.87897e+06,+2.20106e+06
2000-01-01 00:09:00 EST,6,6,6,+897738,+727830,+2.37788e+06,+573902,+2.60335e+06,+899331,+5.87897e+06,+2.20106e+06
